id,fecha_hora,comuna_id,comuna,ingreso_promedio_hogar,paradero_id,codigo_paradero,latitud,longitud,recorrido_id,recorrido,empresa_operadora,capacidad_pasajeros,tiempo_promedio_viaje,flujo_pasajeros,velocidad_promedio
4394,2025-07-03 01:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,31.72,627,34.77
4395,2025-07-03 02:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,17.58,564,52.74
4396,2025-07-03 03:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,6,Metro L1,Metro,1000,19.01,1412,49.35
4397,2025-07-03 04:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,15.54,526,52.9
4398,2025-07-03 05:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,30.25,439,36.34
4399,2025-07-03 06:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,10,Metro L3,Metro,1000,20.07,1122,50.51
4400,2025-07-03 07:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,9,Metro L6,Metro,1000,22.41,2105,46.58
4401,2025-07-03 08:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,23.9,1888,47.45
4402,2025-07-03 09:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,10,Metro L3,Metro,1000,27.56,2939,43.24
4403,2025-07-03 10:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,32.59,287,37.61
4404,2025-07-03 11:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,18.3,815,51.74
4405,2025-07-03 12:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,26.41,346,37.12
4406,2025-07-03 13:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,1,210,Metbus,120,32.49,644,34.63
4407,2025-07-03 14:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,3,506,Redbus,110,28.41,338,37.18
4408,2025-07-03 15:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,22.51,1680,48.28
4409,2025-07-03 16:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,19.95,1128,50.49
4410,2025-07-03 17:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,72.69,2723,17.31
4411,2025-07-03 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,48.6,1499,27.51
4412,2025-07-03 19:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,20.17,1689,48.24
4413,2025-07-03 20:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,22.35,1593,48.63
4414,2025-07-03 21:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,29.76,436,36.37
4415,2025-07-03 22:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,17.94,992,51.03
4416,2025-07-03 23:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,40.36,1015,31.54
4417,2025-07-04 00:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,19.72,874,51.5
4418,2025-07-04 01:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,16.95,736,52.06
4419,2025-07-04 02:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,21.12,1099,50.6
4420,2025-07-04 03:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,5,712,Metbus,120,32.36,245,37.96
4421,2025-07-04 04:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,40.9,1131,30.57
4422,2025-07-04 05:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,39.7,809,33.26
4423,2025-07-04 06:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,6,Metro L1,Metro,1000,18.45,1357,49.57
4424,2025-07-04 07:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,44.18,1411,28.24
4425,2025-07-04 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,59.19,1852,24.57
4426,2025-07-04 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,61.12,1955,23.71
4427,2025-07-04 10:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,27.77,292,37.57
4428,2025-07-04 11:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,3,506,Redbus,110,48.77,1149,30.43
4429,2025-07-04 12:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,37.1,950,32.08
4430,2025-07-04 13:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,45.53,977,31.86
4431,2025-07-04 14:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,5,712,Metbus,120,41.77,823,33.14
4432,2025-07-04 15:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,10,Metro L3,Metro,1000,20.81,1457,49.17
4433,2025-07-04 16:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,5,712,Metbus,120,59.39,1800,25.0
4434,2025-07-04 17:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,25.57,2182,46.27
4435,2025-07-04 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,66.58,2633,18.06
4436,2025-07-04 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,47.67,1643,26.31
4437,2025-07-04 20:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,67.97,2402,19.98
4438,2025-07-04 21:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,39.52,1068,31.1
4439,2025-07-04 22:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,7,Metro L4,Metro,1000,16.31,696,52.22
4440,2025-07-04 23:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,53.59,1716,25.7
4441,2025-07-05 00:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,19.32,927,51.29
4442,2025-07-05 01:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,17.38,422,53.31
4443,2025-07-05 02:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,9,Metro L6,Metro,1000,19.08,1031,50.88
4444,2025-07-05 03:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,17.48,1030,50.88
4445,2025-07-05 04:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,8,Metro L5,Metro,1000,17.55,302,53.79
4446,2025-07-05 05:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,18.8,714,52.14
4447,2025-07-05 06:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,2,405,STP,100,42.73,842,32.98
4448,2025-07-05 07:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,60.04,1888,24.27
4449,2025-07-05 08:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,49.39,1465,27.79
4450,2025-07-05 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,23.22,2483,45.07
4451,2025-07-05 10:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,35.69,713,34.06
4452,2025-07-05 11:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,10,Metro L3,Metro,1000,19.25,1120,50.52
4453,2025-07-05 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,14.92,449,53.2
4454,2025-07-05 13:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,1,210,Metbus,120,43.84,1402,28.32
4455,2025-07-05 14:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,9,Metro L6,Metro,1000,18.99,1309,49.76
4456,2025-07-05 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,19.96,1196,50.22
4457,2025-07-05 16:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,17.5,664,52.34
4458,2025-07-05 17:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,23.65,2251,46.0
4459,2025-07-05 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,58.95,2202,21.65
4460,2025-07-05 19:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,29.23,3148,42.41
4461,2025-07-05 20:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,55.26,1771,25.24
4462,2025-07-05 21:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,29.71,255,37.88
4463,2025-07-05 22:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,9,Metro L6,Metro,1000,18.76,582,52.67
4464,2025-07-05 23:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,18.26,1015,50.94
4465,2025-07-06 00:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,8,Metro L5,Metro,1000,15.71,297,53.81
4466,2025-07-06 01:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,29.97,490,35.92
4467,2025-07-06 02:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,2,405,STP,100,30.51,587,35.11
4468,2025-07-06 03:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,10,Metro L3,Metro,1000,21.71,1578,48.69
4469,2025-07-06 04:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,8,Metro L5,Metro,1000,20.22,1117,50.53
4470,2025-07-06 05:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,2,405,STP,100,49.7,1367,28.61
4471,2025-07-06 06:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,1,210,Metbus,120,25.32,264,37.8
4472,2025-07-06 07:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,59.77,1835,24.71
4473,2025-07-06 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,53.56,1487,27.61
4474,2025-07-06 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,50.41,1347,28.77
4475,2025-07-06 10:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,34.41,626,34.78
4476,2025-07-06 11:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,3,506,Redbus,110,34.04,401,36.66
4477,2025-07-06 12:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,17.24,343,53.63
4478,2025-07-06 13:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,4,301,Vule,115,34.49,460,36.17
4479,2025-07-06 14:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,33.89,608,34.93
4480,2025-07-06 15:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,15.39,221,54.12
4481,2025-07-06 16:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,2,405,STP,100,30.83,477,36.02
4482,2025-07-06 17:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,65.0,2634,18.05
4483,2025-07-06 18:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,55.76,2094,22.55
4484,2025-07-06 19:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,27.67,3086,42.66
4485,2025-07-06 20:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,2,405,STP,100,76.76,2880,16.0
4486,2025-07-06 21:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,39.95,850,32.92
4487,2025-07-06 22:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,42.77,1078,31.02
4488,2025-07-06 23:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,37.96,675,34.38
4489,2025-07-07 00:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,17.38,321,53.72
4490,2025-07-07 01:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,5,712,Metbus,120,51.38,1512,27.4
4491,2025-07-07 02:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,41.21,1030,31.42
4492,2025-07-07 03:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,16.91,451,53.2
4493,2025-07-07 04:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,2,405,STP,100,36.75,963,31.98
4494,2025-07-07 05:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,7,Metro L4,Metro,1000,19.15,974,51.1
4495,2025-07-07 06:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,32.98,382,36.82
4496,2025-07-07 07:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,62.56,2183,21.81
4497,2025-07-07 08:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,19.74,1664,48.34
4498,2025-07-07 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,56.53,1635,26.38
4499,2025-07-07 10:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,8,Metro L5,Metro,1000,20.97,1303,49.79
4500,2025-07-07 11:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,10,Metro L3,Metro,1000,19.27,599,52.6
4501,2025-07-07 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,45.16,1075,31.04
4502,2025-07-07 13:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,48.25,1157,30.36
4503,2025-07-07 14:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,1,210,Metbus,120,32.67,457,36.19
4504,2025-07-07 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,10,Metro L3,Metro,1000,18.52,671,52.32
4505,2025-07-07 16:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,3,506,Redbus,110,43.44,1049,31.26
4506,2025-07-07 17:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,8,Metro L5,Metro,1000,22.71,1629,48.48
4507,2025-07-07 18:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,20.62,1524,48.9
4508,2025-07-07 19:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,7,Metro L4,Metro,1000,25.2,2665,44.34
4509,2025-07-07 20:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,59.9,2099,22.51
4510,2025-07-07 21:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,8,Metro L5,Metro,1000,19.48,1404,49.38
4511,2025-07-07 22:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,48.2,1299,29.18
4512,2025-07-07 23:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,40.34,725,33.96
4513,2025-07-08 00:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,19.78,998,51.01
4514,2025-07-08 01:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,46.06,1431,28.07
4515,2025-07-08 02:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,19.88,1066,50.74
4516,2025-07-08 03:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,19.14,606,52.58
4517,2025-07-08 04:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,3,506,Redbus,110,49.39,1656,26.2
4518,2025-07-08 05:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,10,Metro L3,Metro,1000,22.69,1486,49.06
4519,2025-07-08 06:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,8,Metro L5,Metro,1000,19.82,1676,48.3
4520,2025-07-08 07:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,8,Metro L5,Metro,1000,21.89,2160,46.36
4521,2025-07-08 08:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,55.05,2017,23.19
4522,2025-07-08 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,61.43,2187,21.77
4523,2025-07-08 10:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,6,Metro L1,Metro,1000,17.88,721,52.12
4524,2025-07-08 11:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,5,712,Metbus,120,34.52,845,32.96
4525,2025-07-08 12:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,3,506,Redbus,110,41.37,836,33.03
4526,2025-07-08 13:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,20.1,1089,50.64
4527,2025-07-08 14:00:00,8,Las Condes,3000000.0,8,LC108,-33.41,-70.56,8,Metro L5,Metro,1000,17.64,1093,50.63
4528,2025-07-08 15:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,7,Metro L4,Metro,1000,17.9,860,51.56
4529,2025-07-08 16:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,16.76,922,51.31
4530,2025-07-08 17:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,25.32,2168,46.33
4531,2025-07-08 18:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,73.98,2991,15.07
4532,2025-07-08 19:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,64.99,2618,18.18
4533,2025-07-08 20:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,4,301,Vule,115,61.38,1897,24.19
4534,2025-07-08 21:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,3,506,Redbus,110,41.81,967,31.94
4535,2025-07-08 22:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,37.08,848,32.93
4536,2025-07-08 23:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,17.02,889,51.44
4537,2025-07-09 00:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,5,712,Metbus,120,38.48,790,33.42
4538,2025-07-09 01:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,2,405,STP,100,38.47,956,32.03
4539,2025-07-09 02:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,10,Metro L3,Metro,1000,16.96,502,52.99
4540,2025-07-09 03:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,7,Metro L4,Metro,1000,14.78,310,53.76
4541,2025-07-09 04:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,25.21,306,37.45
4542,2025-07-09 05:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,31.14,336,37.2
4543,2025-07-09 06:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,38.32,764,33.63
4544,2025-07-09 07:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,1,210,Metbus,120,68.27,2776,16.87
4545,2025-07-09 08:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,3,506,Redbus,110,83.89,3772,10.0
4546,2025-07-09 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,4,301,Vule,115,61.5,2355,20.38
4547,2025-07-09 10:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,16.52,678,52.29
4548,2025-07-09 11:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,1,210,Metbus,120,39.68,1001,31.66
4549,2025-07-09 12:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,9,Metro L6,Metro,1000,14.78,324,53.7
4550,2025-07-09 13:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,10,Metro L3,Metro,1000,18.49,711,52.16
4551,2025-07-09 14:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,6,Metro L1,Metro,1000,15.79,676,52.3
4552,2025-07-09 15:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,5,712,Metbus,120,40.93,1010,31.58
4553,2025-07-09 16:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,1,210,Metbus,120,47.26,1244,29.63
4554,2025-07-09 17:00:00,10,Lo Barnechea,4200000.0,10,LB110,-33.35,-70.52,1,210,Metbus,120,52.44,1701,25.82
4555,2025-07-09 18:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,56.04,1848,24.6
4556,2025-07-09 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,4,301,Vule,115,68.51,2371,20.24
4557,2025-07-09 20:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,19.42,1477,49.09
4558,2025-07-09 21:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,6,Metro L1,Metro,1000,17.56,944,51.22
4559,2025-07-09 22:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,7,Metro L4,Metro,1000,18.35,643,52.43
4560,2025-07-09 23:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,27.3,217,38.19
4561,2025-07-10 00:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,10,Metro L3,Metro,1000,20.46,1373,49.51
4562,2025-07-10 01:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,9,Metro L6,Metro,1000,20.16,1158,50.37
4563,2025-07-10 02:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,42.56,763,33.64
4564,2025-07-10 03:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,1,210,Metbus,120,33.86,777,33.52
4565,2025-07-10 04:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,48.53,1558,27.02
4566,2025-07-10 05:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,9,Metro L6,Metro,1000,21.14,1111,50.56
4567,2025-07-10 06:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,3,506,Redbus,110,39.83,777,33.52
4568,2025-07-10 07:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,8,Metro L5,Metro,1000,24.51,2372,45.51
4569,2025-07-10 08:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,19.41,1273,49.91
4570,2025-07-10 09:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,56.63,1785,25.12
4571,2025-07-10 10:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,6,Metro L1,Metro,1000,20.55,1531,48.88
4572,2025-07-10 11:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,10,Metro L3,Metro,1000,20.83,1657,48.37
4573,2025-07-10 12:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,16.77,454,53.18
4574,2025-07-10 13:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,2,405,STP,100,34.03,633,34.73
4575,2025-07-10 14:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,1,210,Metbus,120,35.48,660,34.5
4576,2025-07-10 15:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,7,Metro L4,Metro,1000,15.13,493,53.03
4577,2025-07-10 16:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,5,712,Metbus,120,51.68,1542,27.15
4578,2025-07-10 17:00:00,9,Vitacura,3800000.0,9,VT109,-33.39,-70.57,8,Metro L5,Metro,1000,27.13,3202,42.19
4579,2025-07-10 18:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,4,301,Vule,115,60.52,2320,20.67
4580,2025-07-10 19:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,5,712,Metbus,120,56.64,2159,22.01
4581,2025-07-10 20:00:00,7,Providencia,2200000.0,7,PR107,-33.43,-70.61,4,301,Vule,115,78.22,3307,12.44
4582,2025-07-10 21:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,15.77,479,53.08
4583,2025-07-10 22:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,6,Metro L1,Metro,1000,17.27,711,52.16
4584,2025-07-10 23:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,8,Metro L5,Metro,1000,19.59,1014,50.94
4585,2025-07-11 00:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,5,712,Metbus,120,37.79,485,35.96
4586,2025-07-11 01:00:00,6,Santiago,1400000.0,6,ST106,-33.45,-70.6667,4,301,Vule,115,41.93,992,31.73
4587,2025-07-11 02:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,2,405,STP,100,41.81,957,32.02
4588,2025-07-11 03:00:00,2,Maipu,950000.0,2,MA102,-33.51,-70.76,6,Metro L1,Metro,1000,17.33,504,52.98
4589,2025-07-11 04:00:00,3,San Bernardo,800000.0,3,SB103,-33.59,-70.7,5,712,Metbus,120,40.63,963,31.98
4590,2025-07-11 05:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,2,405,STP,100,36.8,705,34.12
4591,2025-07-11 06:00:00,4,Pudahuel,900000.0,4,PD104,-33.44,-70.74,1,210,Metbus,120,29.93,418,36.52
4592,2025-07-11 07:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,1,210,Metbus,120,52.87,1955,23.71
4593,2025-07-11 08:00:00,5,La Florida,1100000.0,5,LF105,-33.52,-70.58,10,Metro L3,Metro,1000,23.27,1928,47.29
4594,2025-07-11 09:00:00,1,Puente Alto,850000.0,1,PA101,-33.6111,-70.5755,9,Metro L6,Metro,1000,18.31,1325,49.7
